<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;03/10/24;000000;6681.63;6681.63;6681.63;6681.63;0
MCFTR;D;04/10/24;000000;6735.01;6735.01;6735.01;6735.01;0
MCFTR;D;07/10/24;000000;6709.12;6709.12;6709.12;6709.12;0
MCFTR;D;08/10/24;000000;6726.6;6726.6;6726.6;6726.6;0
MCFTR;D;09/10/24;000000;6631.17;6631.17;6631.17;6631.17;0
MCFTR;D;10/10/24;000000;6661.88;6661.88;6661.88;6661.88;0
MCFTR;D;11/10/24;000000;6654.47;6654.47;6654.47;6654.47;0
MCFTR;D;14/10/24;000000;6699.98;6699.98;6699.98;6699.98;0
MCFTR;D;15/10/24;000000;6778.33;6778.33;6778.33;6778.33;0
MCFTR;D;16/10/24;000000;6724.38;6724.38;6724.38;6724.38;0
MCFTR;D;17/10/24;000000;6680.32;6680.32;6680.32;6680.32;0
MCFTR;D;18/10/24;000000;6655.26;6655.26;6655.26;6655.26;0
MCFTR;D;21/10/24;000000;6693.5;6693.5;6693.5;6693.5;0
MCFTR;D;22/10/24;000000;6663.22;6663.22;6663.22;6663.22;0
MCFTR;D;23/10/24;000000;6614.22;6614.22;6614.22;6614.22;0
MCFTR;D;24/10/24;000000;6574.29;6574.29;6574.29;6574.29;0
MCFTR;D;25/10/24;000000;6433.88;6433.88;6433.88;6433.88;0
MCFTR;D;28/10/24;000000;6227.59;6227.59;6227.59;6227.59;0
MCFTR;D;29/10/24;000000;6287.08;6287.08;6287.08;6287.08;0
MCFTR;D;30/10/24;000000;6325.1;6325.1;6325.1;6325.1;0
MCFTR;D;31/10/24;000000;6191.65;6191.65;6191.65;6191.65;0
MCFTR;D;01/11/24;000000;6226.74;6226.74;6226.74;6226.74;0
MCFTR;D;02/11/24;000000;6274.31;6274.31;6274.31;6274.31;0
MCFTR;D;05/11/24;000000;6327.83;6327.83;6327.83;6327.83;0
MCFTR;D;06/11/24;000000;6439.95;6439.95;6439.95;6439.95;0
MCFTR;D;07/11/24;000000;6507.09;6507.09;6507.09;6507.09;0
MCFTR;D;08/11/24;000000;6613.33;6613.33;6613.33;6613.33;0
MCFTR;D;11/11/24;000000;6736.07;6736.07;6736.07;6736.07;0
MCFTR;D;12/11/24;000000;6667.02;6667.02;6667.02;6667.02;0
MCFTR;D;13/11/24;000000;6684.51;6684.51;6684.51;6684.51;0
MCFTR;D;14/11/24;000000;6523.64;6523.64;6523.64;6523.64;0
MCFTR;D;15/11/24;000000;6624.59;6624.59;6624.59;6624.59;0
MCFTR;D;18/11/24;000000;6579.99;6579.99;6579.99;6579.99;0
MCFTR;D;19/11/24;000000;6361.7;6361.7;6361.7;6361.7;0
MCFTR;D;20/11/24;000000;6280.39;6280.39;6280.39;6280.39;0
MCFTR;D;21/11/24;000000;6211.97;6211.97;6211.97;6211.97;0
