<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;D;26/12/24;000000;2749.49;2776.33;2738.31;2766.57;39606544.684403
IMOEX;D;27/12/24;000000;2754.56;2766.03;2743.18;2757.45;26503218.076158
IMOEX;D;28/12/24;000000;2763.48;2798.49;2763.48;2786.67;28285348.587387
IMOEX;D;30/12/24;000000;2809.12;2883.04;2809.12;2883.04;29229127.258658
IMOEX;D;03/01/25;000000;2892.64;2898.71;2815.2;2828.5;23443523.701146
IMOEX;D;06/01/25;000000;2813.32;2822.34;2794.2;2816.26;15695727.91512
IMOEX;D;08/01/25;000000;2814.88;2847.49;2813.39;2840.79;15975642.928954
IMOEX;D;09/01/25;000000;2841.61;2853.96;2768.58;2773.12;37241866.199481
IMOEX;D;10/01/25;000000;2767.27;2843.34;2744.58;2824.59;55770672.659863
IMOEX;D;13/01/25;000000;2852.31;2882.49;2835.12;2866.11;50015886.264776
IMOEX;D;14/01/25;000000;2847.36;2881.79;2828.41;2859.51;35355553.055128
IMOEX;D;15/01/25;000000;2867.93;2879.64;2838.59;2842.96;25445790.680152
IMOEX;D;16/01/25;000000;2893.67;2929.28;2892.47;2911.29;38019207.201331
IMOEX;D;17/01/25;000000;2905.26;2949.7;2893.16;2945.52;38377420.193379
IMOEX;D;20/01/25;000000;2974.56;2983.3;2918.34;2929.55;48126937.004276
IMOEX;D;21/01/25;000000;2918.08;2937.32;2884.94;2934.71;31158041.944572
IMOEX;D;22/01/25;000000;2944.63;2972.83;2924.74;2972.62;31553914.796221
IMOEX;D;23/01/25;000000;2942.62;2944.4;2910.26;2926.1;25196126.834099
IMOEX;D;24/01/25;000000;2953.18;2969.31;2933.71;2947.94;34047259.596973
IMOEX;D;27/01/25;000000;2942.4;2946.36;2885.49;2891.39;25552992.881274
IMOEX;D;28/01/25;000000;2890.62;2934.65;2866.81;2931.97;33336688.666965
IMOEX;D;29/01/25;000000;2930.89;2957.64;2925.49;2950.68;26700724.88669
IMOEX;D;30/01/25;000000;2947.01;2967.47;2940.3;2967.47;26849044.365703
IMOEX;D;31/01/25;000000;2984.99;2995.45;2940.12;2948.1;32057735.212241
IMOEX;D;03/02/25;000000;2933.84;2942.79;2912.51;2926.17;24003560.376859
IMOEX;D;04/02/25;000000;2942.35;2947.7;2907.31;2917.71;20962763.882031
IMOEX;D;05/02/25;000000;2902.15;2936.42;2889.87;2930.56;31676515.137789
IMOEX;D;06/02/25;000000;2962.02;2984.89;2949.69;2970.12;38733654.033701
IMOEX;D;07/02/25;000000;2982.88;2985.36;2958.04;2966.53;23421173.547554
IMOEX;D;10/02/25;000000;2991.99;3020.01;2982.39;3012.39;31437457.724939
IMOEX;D;11/02/25;000000;2992.37;3019.61;2982.61;3018.02;29553169.77226
IMOEX;D;12/02/25;000000;3040.72;3059.35;3020.6;3025.63;37570693.543085
IMOEX;D;13/02/25;000000;3226.02;3247.68;3144.12;3206.97;75993826.804345
IMOEX;D;14/02/25;000000;3265.12;3288.32;3150.82;3185;82406467.747723
IMOEX;D;17/02/25;000000;3255.81;3316.76;3244.8;3308.41;45722053.687728
IMOEX;D;18/02/25;000000;3314.88;3333.38;3252.74;3258.76;58241297.571485
IMOEX;D;19/02/25;000000;3273.05;3287.75;3221.53;3270.64;30137757.185592
IMOEX;D;20/02/25;000000;3294.54;3325.5;3277.51;3292.62;31877511.745742
IMOEX;D;21/02/25;000000;3310.03;3320.05;3258.82;3283.29;28765337.024715
IMOEX;D;24/02/25;000000;3310.75;3316.42;3272.99;3303.63;26483081.725817
IMOEX;D;25/02/25;000000;3362.15;3371.06;3320.24;3326.14;41701310.250019
IMOEX;D;26/02/25;000000;3338.4;3339.41;3233.39;3276;41025416.277305
IMOEX;D;27/02/25;000000;3249.63;3261.13;3190.72;3232.65;31305989.202849
IMOEX;D;28/02/25;000000;3199.93;3210.07;3149.37;3200.48;35503709.182641
IMOEX;D;03/03/25;000000;3189.81;3191.13;3127.69;3145.73;32030649.254716
IMOEX;D;04/03/25;000000;3201.83;3246.09;3194.28;3241.63;36343223.539588
IMOEX;D;05/03/25;000000;3242.44;3282.15;3231.3;3263.62;30226902.835971
IMOEX;D;06/03/25;000000;3230.89;3234.26;3188.78;3207.7;29198527.880573
IMOEX;D;07/03/25;000000;3229.51;3249;3160.45;3166.88;44443924.272048
IMOEX;D;10/03/25;000000;3224.63;3226.58;3195.24;3200.81;21496454.709818
IMOEX;D;11/03/25;000000;3193.02;3215.06;3178.42;3200.95;20082501.19322
IMOEX;D;12/03/25;000000;3185.44;3194.93;3160.01;3183.97;19009790.224108
IMOEX;D;13/03/25;000000;3149.33;3160.37;3100.06;3121.57;32849827.050852
IMOEX;D;14/03/25;000000;3158.4;3200.36;3135;3195.08;24619622.238418
IMOEX;D;17/03/25;000000;3249.15;3257.33;3213.42;3245.19;27314497.506197
IMOEX;D;18/03/25;000000;3263.17;3280.09;3227.47;3257.49;29505237.347186
IMOEX;D;19/03/25;000000;3213.51;3236.47;3192.85;3229.79;23574013.564466
IMOEX;D;20/03/25;000000;3238;3240.5;3180.46;3223.14;36294692.734976
IMOEX;D;21/03/25;000000;3218.29;3237.19;3191.61;3191.61;22872798.35749
IMOEX;D;24/03/25;000000;3201.66;3202.62;3171.13;3178.66;18342210.106337
IMOEX;D;25/03/25;000000;3186.87;3194.43;3122.61;3164.62;26434980.92735
IMOEX;D;26/03/25;000000;3195.03;3200.02;3143.65;3146.31;14826338.760779
IMOEX;D;27/03/25;000000;3120.47;3124.32;3076.04;3083.99;24729600.529607
IMOEX;D;28/03/25;000000;3055.81;3082.26;3001.62;3025.65;35219668.937218
IMOEX;D;31/03/25;000000;3008.6;3031.6;2970.94;3013.36;25712807.985817
IMOEX;D;01/04/25;000000;3032.41;3044.23;2952.04;2964.43;29300846.16734
IMOEX;D;02/04/25;000000;2919.67;2958.4;2917.94;2926.39;24198231.118606
