<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CHMF;D;21/03/25;000000;1322.8;1335;1295;1311;753372
CHMF;D;24/03/25;000000;1310.6;1312.2;1252;1259.8;1144093
CHMF;D;25/03/25;000000;1258.4;1284.6;1247;1279.6;798433
CHMF;D;26/03/25;000000;1283;1292;1242.6;1245.8;913419
CHMF;D;27/03/25;000000;1244.4;1247;1194.4;1199.2;1299435
CHMF;D;28/03/25;000000;1201.2;1209;1142;1153.2;1797512
CHMF;D;29/03/25;000000;1156;1158.8;1123;1129.6;201642
CHMF;D;30/03/25;000000;1129.6;1138;1123;1123;76779
CHMF;D;31/03/25;000000;1122.2;1189.6;1113.6;1188;1375363
CHMF;D;01/04/25;000000;1188;1196.6;1130.4;1137;1139427
CHMF;D;02/04/25;000000;1136.6;1170;1131.6;1161.2;815339
CHMF;D;03/04/25;000000;1161.4;1176.6;1099;1122.2;1310754
CHMF;D;04/04/25;000000;1126;1127;1076.4;1081.4;1599526
CHMF;D;05/04/25;000000;1080;1092;1064.2;1084.2;110487
CHMF;D;06/04/25;000000;1090.8;1105;1081;1105;112817
CHMF;D;07/04/25;000000;1095;1095.2;1015.4;1053.4;2216199
CHMF;D;08/04/25;000000;1056;1077.8;991.6;992.8;4463635
CHMF;D;09/04/25;000000;992.8;1059.4;958;1058.6;4584241
CHMF;D;10/04/25;000000;1060.2;1062;1006;1022.4;3137916
CHMF;D;11/04/25;000000;1027.4;1064.8;1022.4;1058.6;1787575
CHMF;D;12/04/25;000000;1063.6;1084;1060.2;1080.8;229745
CHMF;D;13/04/25;000000;1080.2;1086.6;1080;1086.6;86910
CHMF;D;14/04/25;000000;1082.6;1091.2;1029;1035;1339168
CHMF;D;15/04/25;000000;1031.2;1048.4;1018.4;1042;871084
CHMF;D;16/04/25;000000;1044.6;1056.4;1021;1041.4;986332
CHMF;D;17/04/25;000000;1041.4;1065;1037.6;1062;1247444
CHMF;D;18/04/25;000000;1055.8;1055.8;1006.2;1022.4;1631940
CHMF;D;21/04/25;000000;1026.8;1044;1017.6;1040.6;1297803
CHMF;D;22/04/25;000000;1043;1107.6;1033;1093;3120182
CHMF;D;23/04/25;000000;1100;1103.4;1055;1062.4;1711025
CHMF;D;24/04/25;000000;1060;1089.2;1051.4;1071.4;1488937
CHMF;D;25/04/25;000000;1078;1112;1073.2;1106.4;1297473
CHMF;D;26/04/25;000000;1120.2;1121;1099.8;1105.4;174281
CHMF;D;27/04/25;000000;1106.4;1110;1102.4;1107;49535
CHMF;D;28/04/25;000000;1109;1111.4;1070;1081.2;2096503
CHMF;D;29/04/25;000000;1079;1082.2;1025.4;1033.6;1588909
CHMF;D;30/04/25;000000;1033;1061;1012.8;1054;2202752
CHMF;D;02/05/25;000000;1054;1054;1011.2;1016;712985
